order_id,order_date,product_name,category,unit_price,quantity,discount_pct,total_amount,region,country,sales_rep,channel,status
ORD-0821,2024-05-20,Cable Organizer,Accessories,17.56,3,0,52.68,Southern Africa,Zimbabwe,Ibrahim Traore,Direct Sales,Completed
ORD-0822,2024-02-27,Screen Cleaner Kit,Accessories,13.07,8,10,94.1,Central Africa,DRC,Samuel Mwangi,Direct Sales,Returned
ORD-0823,2024-07-07,Pen Pack,Stationery,10.2,3,0,30.6,West Africa,Senegal,Aisha Kamara,Online,Pending
ORD-0824,2024-11-23,Wireless Headphones,Electronics,90.68,5,10,408.06,East Africa,Kenya,Samuel Mwangi,Online,Pending
ORD-0825,2024-07-20,Screen Cleaner Kit,Accessories,14.11,7,0,98.77,West Africa,Ivory Coast,Aisha Kamara,Wholesale,Completed
ORD-0826,2024-08-12,Cable Organizer,Accessories,19.49,4,20,62.37,West Africa,Senegal,Samuel Mwangi,Direct Sales,Completed
ORD-0827,2024-06-19,USB-C Hub,Electronics,50.59,8,15,344.01,East Africa,Rwanda,Grace Nakato,Online,Completed
ORD-0828,2024-10-07,Mouse Pad XL,Office,25.32,2,0,50.64,North Africa,Libya,Samuel Mwangi,Direct Sales,Completed
ORD-0829,2024-01-02,Portable Charger,Electronics,47.07,8,20,301.25,East Africa,Kenya,Grace Nakato,Retail,Completed
ORD-0830,2024-11-28,Laptop Stand,Office,39.49,2,0,78.98,Central Africa,DRC,Fatima Hassan,Direct Sales,Completed
ORD-0831,2024-06-16,Webcam HD,Electronics,84.24,5,0,421.2,Southern Africa,Zimbabwe,Aisha Kamara,Retail,Completed
ORD-0832,2024-10-19,Mechanical Keyboard,Office,141.91,7,5,943.7,North Africa,Morocco,David Okonkwo,Online,Completed
ORD-0833,2024-04-11,Cable Organizer,Accessories,19.72,4,0,78.88,Central Africa,Angola,Aisha Kamara,Retail,Completed
ORD-0834,2024-07-07,Mechanical Keyboard,Office,126.4,10,0,1264.0,Central Africa,Chad,Fatima Hassan,Online,Completed
ORD-0835,2024-03-01,Mouse Pad XL,Office,26.27,8,20,168.13,Central Africa,Chad,David Okonkwo,Retail,Completed
ORD-0836,2024-04-15,Screen Cleaner Kit,Accessories,12.59,8,5,95.68,North Africa,Tunisia,Patrick Nkosi,Retail,Completed
ORD-0837,2024-01-15,Mouse Pad XL,Office,26.71,3,5,76.12,West Africa,Ivory Coast,Aisha Kamara,Wholesale,Completed
ORD-0838,2024-08-22,Notebook Set,Stationery,15.78,6,10,85.21,Southern Africa,Zimbabwe,Kwame Mensah,Online,Returned
ORD-0839,2024-08-04,Smart Watch,Electronics,201.49,4,15,685.07,North Africa,Algeria,Patrick Nkosi,Wholesale,Completed
ORD-0840,2024-08-29,Bluetooth Speaker,Electronics,65.37,1,0,65.37,Central Africa,DRC,Samuel Mwangi,Online,Completed
ORD-0841,2024-12-09,USB-C Hub,Electronics,54.82,7,0,383.74,Central Africa,Angola,Samuel Mwangi,Retail,Pending
ORD-0842,2024-06-22,Wireless Headphones,Electronics,92.29,5,0,461.45,Central Africa,Congo,Ibrahim Traore,Retail,Completed
ORD-0843,2024-01-23,Laptop Stand,Office,38.69,3,0,116.07,Central Africa,Chad,Fatima Hassan,Direct Sales,Completed
ORD-0844,2024-05-15,Mouse Pad XL,Office,26.04,5,0,130.2,North Africa,Algeria,Lilian Osei,Wholesale,Returned
ORD-0845,2024-10-11,Cable Organizer,Accessories,19.65,8,20,125.76,West Africa,Senegal,Ibrahim Traore,Online,Completed
ORD-0846,2024-03-24,Smart Watch,Electronics,204.1,3,0,612.3,East Africa,Kenya,Ibrahim Traore,Direct Sales,Completed
ORD-0847,2024-10-14,Cable Organizer,Accessories,19.76,8,0,158.08,Southern Africa,South Africa,Ibrahim Traore,Direct Sales,Returned
ORD-0848,2024-05-25,Bluetooth Speaker,Electronics,58.82,6,0,352.92,West Africa,Nigeria,Fatima Hassan,Retail,Pending
ORD-0849,2024-01-03,Screen Cleaner Kit,Accessories,13.48,10,0,134.8,North Africa,Libya,Lilian Osei,Retail,Returned
ORD-0850,2024-06-17,Cable Organizer,Accessories,17.34,8,15,117.91,East Africa,Kenya,Amara Diallo,Wholesale,Completed
ORD-0851,2024-01-15,Mechanical Keyboard,Office,129.8,2,20,207.68,North Africa,Libya,Kwame Mensah,Direct Sales,Returned
ORD-0852,2024-12-01,Webcam HD,Electronics,87.63,1,0,87.63,North Africa,Libya,Patrick Nkosi,Direct Sales,Completed
ORD-0853,2024-11-25,Mouse Pad XL,Office,23.92,4,20,76.54,Central Africa,Congo,Aisha Kamara,Wholesale,Completed
ORD-0854,2024-05-10,Mouse Pad XL,Office,24.09,10,5,228.85,East Africa,Ethiopia,Fatima Hassan,Retail,Returned
ORD-0855,2024-05-25,Bluetooth Speaker,Electronics,64.0,3,5,182.4,East Africa,Kenya,Fatima Hassan,Online,Completed
ORD-0856,2024-02-19,Webcam HD,Electronics,80.3,10,0,803.0,Southern Africa,Zambia,Samuel Mwangi,Retail,Returned
ORD-0857,2024-02-16,Webcam HD,Electronics,83.19,5,10,374.36,Southern Africa,Mozambique,Grace Nakato,Wholesale,Pending
ORD-0858,2024-08-25,Smart Watch,Electronics,205.39,2,0,410.78,Southern Africa,Mozambique,David Okonkwo,Retail,Returned
ORD-0859,2024-09-01,Desk Lamp,Office,35.54,5,5,168.81,Central Africa,DRC,Aisha Kamara,Retail,Completed
ORD-0860,2024-01-25,Pen Pack,Stationery,9.93,9,5,84.9,North Africa,Morocco,Lilian Osei,Online,Completed
ORD-0861,2024-12-04,Desk Lamp,Office,33.74,7,5,224.37,East Africa,Ethiopia,Patrick Nkosi,Wholesale,Completed
ORD-0862,2024-12-04,USB-C Hub,Electronics,48.34,9,0,435.06,Central Africa,DRC,Ibrahim Traore,Retail,Completed
ORD-0863,2024-06-01,Screen Cleaner Kit,Accessories,14.05,2,5,26.7,Southern Africa,South Africa,Samuel Mwangi,Direct Sales,Returned
ORD-0864,2024-11-05,Notebook Set,Stationery,14.66,3,0,43.98,North Africa,Tunisia,Aisha Kamara,Online,Returned
ORD-0865,2024-12-01,Desk Lamp,Office,33.31,7,0,233.17,East Africa,Uganda,Ibrahim Traore,Direct Sales,Returned
ORD-0866,2024-11-11,Screen Cleaner Kit,Accessories,13.92,5,10,62.64,Central Africa,Chad,Samuel Mwangi,Direct Sales,Completed
ORD-0867,2024-01-09,Bluetooth Speaker,Electronics,58.0,1,0,58.0,West Africa,Ghana,David Okonkwo,Online,Completed
ORD-0868,2024-10-02,Webcam HD,Electronics,83.5,7,20,467.6,West Africa,Ghana,David Okonkwo,Online,Completed
ORD-0869,2024-03-26,Portable Charger,Electronics,42.89,8,5,325.96,Southern Africa,Zimbabwe,Fatima Hassan,Direct Sales,Returned
ORD-0870,2024-10-18,Webcam HD,Electronics,78.41,10,0,784.1,East Africa,Rwanda,Grace Nakato,Online,Completed
ORD-0871,2024-10-23,Wireless Headphones,Electronics,92.18,7,20,516.21,East Africa,Rwanda,Patrick Nkosi,Wholesale,Completed
ORD-0872,2024-12-13,Webcam HD,Electronics,84.68,9,10,685.91,Southern Africa,Mozambique,Ibrahim Traore,Retail,Completed
ORD-0873,2024-05-17,Desk Lamp,Office,36.14,10,0,361.4,East Africa,Rwanda,Grace Nakato,Direct Sales,Completed
ORD-0874,2024-03-23,Webcam HD,Electronics,81.22,8,15,552.3,Central Africa,Gabon,Aisha Kamara,Retail,Returned
ORD-0875,2024-12-16,Laptop Stand,Office,41.52,9,0,373.68,Southern Africa,Zimbabwe,Samuel Mwangi,Direct Sales,Completed
ORD-0876,2024-11-30,Cable Organizer,Accessories,19.63,7,20,109.93,North Africa,Algeria,Samuel Mwangi,Direct Sales,Completed
ORD-0877,2024-03-29,Notebook Set,Stationery,15.33,2,15,26.06,West Africa,Senegal,David Okonkwo,Retail,Pending
ORD-0878,2024-10-12,Webcam HD,Electronics,78.81,8,0,630.48,East Africa,Rwanda,Amara Diallo,Online,Completed
ORD-0879,2024-09-14,Cable Organizer,Accessories,19.32,3,0,57.96,North Africa,Tunisia,Amara Diallo,Online,Completed
ORD-0880,2024-09-06,Mechanical Keyboard,Office,134.45,4,0,537.8,East Africa,Ethiopia,Aisha Kamara,Wholesale,Completed
ORD-0881,2024-09-20,Portable Charger,Electronics,48.5,5,0,242.5,East Africa,Ethiopia,Patrick Nkosi,Online,Completed
ORD-0882,2024-11-08,Cable Organizer,Accessories,19.2,2,0,38.4,Southern Africa,Mozambique,Kwame Mensah,Online,Pending
ORD-0883,2024-05-29,Bluetooth Speaker,Electronics,58.4,4,0,233.6,West Africa,Nigeria,Ibrahim Traore,Direct Sales,Completed
ORD-0884,2024-08-12,Smart Watch,Electronics,215.45,3,0,646.35,North Africa,Tunisia,Grace Nakato,Online,Completed
ORD-0885,2024-05-16,Screen Cleaner Kit,Accessories,12.67,5,10,57.02,Southern Africa,Zambia,Samuel Mwangi,Direct Sales,Completed
ORD-0886,2024-03-11,Pen Pack,Stationery,10.67,9,5,91.23,West Africa,Ghana,Grace Nakato,Direct Sales,Returned
ORD-0887,2024-01-06,Cable Organizer,Accessories,18.28,6,0,109.68,Southern Africa,Botswana,Lilian Osei,Online,Completed
ORD-0888,2024-01-19,Laptop Stand,Office,38.36,3,5,109.33,North Africa,Algeria,Fatima Hassan,Online,Pending
ORD-0889,2024-06-09,USB-C Hub,Electronics,49.77,9,20,358.34,Southern Africa,Mozambique,Samuel Mwangi,Online,Completed
ORD-0890,2024-11-25,Cable Organizer,Accessories,18.18,3,15,46.36,Central Africa,Angola,David Okonkwo,Direct Sales,Completed
ORD-0891,2024-06-20,Cable Organizer,Accessories,17.19,5,0,85.95,Southern Africa,Zimbabwe,Grace Nakato,Retail,Pending
ORD-0892,2024-09-23,Desk Lamp,Office,36.14,2,10,65.05,North Africa,Morocco,Samuel Mwangi,Retail,Completed
ORD-0893,2024-06-04,Wireless Headphones,Electronics,96.72,5,0,483.6,Central Africa,Angola,Grace Nakato,Online,Completed
ORD-0894,2024-11-29,Screen Cleaner Kit,Accessories,12.58,9,0,113.22,North Africa,Tunisia,Kwame Mensah,Direct Sales,Completed
ORD-0895,2024-10-24,Notebook Set,Stationery,16.05,6,0,96.3,East Africa,Rwanda,Patrick Nkosi,Retail,Completed
ORD-0896,2024-05-06,USB-C Hub,Electronics,50.32,3,15,128.32,North Africa,Libya,Kwame Mensah,Wholesale,Pending
ORD-0897,2024-08-05,Notebook Set,Stationery,14.57,8,0,116.56,West Africa,Senegal,Grace Nakato,Online,Completed
ORD-0898,2024-07-08,Wireless Headphones,Electronics,91.51,8,0,732.08,Southern Africa,Zimbabwe,Lilian Osei,Direct Sales,Pending
ORD-0899,2024-08-04,Desk Lamp,Office,35.86,5,10,161.37,Central Africa,Chad,Ibrahim Traore,Direct Sales,Returned
ORD-0900,2024-08-22,Screen Cleaner Kit,Accessories,13.29,9,0,119.61,West Africa,Ghana,Fatima Hassan,Online,Completed
ORD-0901,2024-03-01,Webcam HD,Electronics,80.42,3,10,217.13,Southern Africa,South Africa,Patrick Nkosi,Direct Sales,Completed
ORD-0902,2024-03-01,Bluetooth Speaker,Electronics,61.69,5,0,308.45,North Africa,Libya,Samuel Mwangi,Wholesale,Completed
ORD-0903,2024-10-28,USB-C Hub,Electronics,48.56,1,20,38.85,North Africa,Algeria,Grace Nakato,Online,Completed
ORD-0904,2024-01-02,Cable Organizer,Accessories,19.09,3,20,45.82,North Africa,Morocco,Kwame Mensah,Wholesale,Completed
ORD-0905,2024-08-19,Screen Cleaner Kit,Accessories,12.94,8,10,93.17,East Africa,Rwanda,Samuel Mwangi,Direct Sales,Returned
ORD-0906,2024-08-18,Screen Cleaner Kit,Accessories,13.58,3,10,36.67,Central Africa,Congo,Ibrahim Traore,Retail,Completed
ORD-0907,2024-07-21,Bluetooth Speaker,Electronics,59.09,7,5,392.95,Central Africa,Angola,Samuel Mwangi,Online,Returned
ORD-0908,2024-11-18,Mouse Pad XL,Office,23.83,3,15,60.77,North Africa,Egypt,Aisha Kamara,Online,Pending
ORD-0909,2024-10-18,Bluetooth Speaker,Electronics,63.81,9,10,516.86,West Africa,Cameroon,Lilian Osei,Retail,Returned
ORD-0910,2024-05-20,Desk Lamp,Office,38.29,9,0,344.61,East Africa,Uganda,David Okonkwo,Retail,Pending
ORD-0911,2024-01-24,Webcam HD,Electronics,80.81,10,0,808.1,East Africa,Ethiopia,Ibrahim Traore,Online,Completed
ORD-0912,2024-07-14,Mechanical Keyboard,Office,133.78,1,20,107.02,West Africa,Ivory Coast,Aisha Kamara,Online,Completed
ORD-0913,2024-02-15,Bluetooth Speaker,Electronics,58.63,5,0,293.15,Central Africa,Congo,Fatima Hassan,Wholesale,Returned
ORD-0914,2024-01-30,Pen Pack,Stationery,9.76,10,0,97.6,West Africa,Nigeria,Aisha Kamara,Direct Sales,Completed
ORD-0915,2024-03-02,Laptop Stand,Office,40.24,6,0,241.44,West Africa,Ivory Coast,Amara Diallo,Retail,Completed
ORD-0916,2024-09-15,Portable Charger,Electronics,46.17,4,5,175.45,Central Africa,Angola,Grace Nakato,Online,Completed
ORD-0917,2024-01-15,Wireless Headphones,Electronics,86.37,9,5,738.46,North Africa,Algeria,Grace Nakato,Retail,Completed
ORD-0918,2024-11-29,USB-C Hub,Electronics,53.21,2,0,106.42,Central Africa,Angola,Fatima Hassan,Wholesale,Pending
ORD-0919,2024-03-13,Mechanical Keyboard,Office,138.76,9,0,1248.84,Southern Africa,South Africa,Samuel Mwangi,Retail,Completed
ORD-0920,2024-08-25,Desk Lamp,Office,33.25,8,0,266.0,Southern Africa,Botswana,Patrick Nkosi,Wholesale,Completed
ORD-0921,2024-12-14,Wireless Headphones,Electronics,88.88,5,10,399.96,East Africa,Rwanda,Grace Nakato,Wholesale,Completed
ORD-0922,2024-10-15,Notebook Set,Stationery,15.9,1,0,15.9,Central Africa,Gabon,Kwame Mensah,Wholesale,Completed
ORD-0923,2024-04-17,Mechanical Keyboard,Office,140.62,9,0,1265.58,East Africa,Kenya,Patrick Nkosi,Wholesale,Completed
ORD-0924,2024-06-13,Pen Pack,Stationery,10.48,5,0,52.4,North Africa,Algeria,Samuel Mwangi,Retail,Returned
ORD-0925,2024-11-07,Notebook Set,Stationery,16.31,3,15,41.59,North Africa,Egypt,Ibrahim Traore,Online,Completed
ORD-0926,2024-07-20,Pen Pack,Stationery,10.54,9,15,80.63,West Africa,Ivory Coast,Lilian Osei,Online,Completed
ORD-0927,2024-07-11,Desk Lamp,Office,38.34,2,0,76.68,East Africa,Rwanda,Patrick Nkosi,Wholesale,Returned
ORD-0928,2024-08-15,Smart Watch,Electronics,218.08,8,0,1744.64,East Africa,Uganda,Amara Diallo,Retail,Completed
ORD-0929,2024-11-16,Portable Charger,Electronics,48.25,4,0,193.0,North Africa,Tunisia,Aisha Kamara,Retail,Completed
ORD-0930,2024-12-27,Webcam HD,Electronics,86.84,5,5,412.49,North Africa,Egypt,Patrick Nkosi,Retail,Completed
ORD-0931,2024-03-28,Phone Case,Accessories,20.49,5,10,92.2,Southern Africa,South Africa,Lilian Osei,Retail,Pending
ORD-0932,2024-02-03,Pen Pack,Stationery,10.37,3,0,31.11,Central Africa,Angola,Fatima Hassan,Wholesale,Pending
ORD-0933,2024-01-12,Screen Cleaner Kit,Accessories,13.99,5,0,69.95,West Africa,Cameroon,Lilian Osei,Wholesale,Pending
ORD-0934,2024-11-28,Cable Organizer,Accessories,18.91,7,15,112.51,Southern Africa,South Africa,Amara Diallo,Wholesale,Returned
ORD-0935,2024-09-10,Screen Cleaner Kit,Accessories,13.35,2,15,22.7,Southern Africa,Zambia,Samuel Mwangi,Online,Completed
ORD-0936,2024-07-19,Wireless Headphones,Electronics,89.76,9,5,767.45,North Africa,Algeria,David Okonkwo,Wholesale,Completed
ORD-0937,2024-02-08,Cable Organizer,Accessories,18.23,4,15,61.98,Central Africa,DRC,David Okonkwo,Retail,Completed
ORD-0938,2024-01-13,Laptop Stand,Office,40.87,2,0,81.74,North Africa,Egypt,Patrick Nkosi,Wholesale,Completed
ORD-0939,2024-06-19,Phone Case,Accessories,21.49,4,0,85.96,East Africa,Rwanda,Lilian Osei,Retail,Completed
ORD-0940,2024-08-16,Portable Charger,Electronics,43.39,8,20,277.7,Central Africa,Angola,Patrick Nkosi,Online,Completed
ORD-0941,2024-03-06,Wireless Headphones,Electronics,94.85,6,20,455.28,East Africa,Rwanda,Amara Diallo,Direct Sales,Completed
ORD-0942,2024-10-13,USB-C Hub,Electronics,52.57,2,0,105.14,Central Africa,Chad,Amara Diallo,Wholesale,Returned
ORD-0943,2024-12-03,Mechanical Keyboard,Office,140.35,7,0,982.45,East Africa,Ethiopia,Patrick Nkosi,Online,Returned
ORD-0944,2024-11-29,Mechanical Keyboard,Office,125.47,10,10,1129.23,Southern Africa,Mozambique,Amara Diallo,Direct Sales,Pending
ORD-0945,2024-02-04,Laptop Stand,Office,38.06,2,0,76.12,Central Africa,Congo,Patrick Nkosi,Retail,Pending
ORD-0946,2024-11-13,Smart Watch,Electronics,204.43,6,5,1165.25,Central Africa,Gabon,Ibrahim Traore,Retail,Completed
ORD-0947,2024-09-19,Smart Watch,Electronics,207.53,3,0,622.59,East Africa,Uganda,Samuel Mwangi,Wholesale,Pending
ORD-0948,2024-06-24,Cable Organizer,Accessories,17.92,3,5,51.07,Central Africa,Congo,Aisha Kamara,Wholesale,Completed
ORD-0949,2024-10-13,Desk Lamp,Office,35.9,1,0,35.9,Central Africa,Congo,Amara Diallo,Direct Sales,Completed
ORD-0950,2024-08-31,Phone Case,Accessories,19.56,2,0,39.12,West Africa,Ghana,Ibrahim Traore,Wholesale,Pending
ORD-0951,2024-02-23,Notebook Set,Stationery,14.98,5,5,71.16,North Africa,Libya,Ibrahim Traore,Online,Returned
ORD-0952,2024-05-02,Phone Case,Accessories,20.86,4,5,79.27,East Africa,Kenya,Ibrahim Traore,Wholesale,Returned
ORD-0953,2024-07-02,Phone Case,Accessories,19.02,1,0,19.02,Southern Africa,Zimbabwe,Amara Diallo,Online,Completed
ORD-0954,2024-01-16,USB-C Hub,Electronics,50.19,10,20,401.52,Southern Africa,Zimbabwe,David Okonkwo,Retail,Completed
ORD-0955,2024-05-05,Smart Watch,Electronics,215.42,3,0,646.26,West Africa,Senegal,Fatima Hassan,Retail,Completed
ORD-0956,2024-07-13,Smart Watch,Electronics,210.31,1,20,168.25,North Africa,Egypt,Kwame Mensah,Wholesale,Completed
ORD-0957,2024-03-28,USB-C Hub,Electronics,50.28,6,20,241.34,Southern Africa,Zimbabwe,Lilian Osei,Direct Sales,Completed
ORD-0958,2024-12-21,Bluetooth Speaker,Electronics,61.78,4,0,247.12,West Africa,Ghana,Samuel Mwangi,Wholesale,Pending
ORD-0959,2024-10-01,Mechanical Keyboard,Office,127.18,10,10,1144.62,West Africa,Nigeria,Aisha Kamara,Retail,Completed
ORD-0960,2024-10-26,Phone Case,Accessories,20.51,3,20,49.22,East Africa,Tanzania,Ibrahim Traore,Retail,Completed
ORD-0961,2024-11-26,Portable Charger,Electronics,46.17,2,0,92.34,Southern Africa,Botswana,Lilian Osei,Wholesale,Returned
ORD-0962,2024-12-21,Desk Lamp,Office,35.2,6,15,179.52,Southern Africa,Zimbabwe,Ibrahim Traore,Direct Sales,Returned
ORD-0963,2024-04-22,USB-C Hub,Electronics,47.76,10,15,405.96,Central Africa,Chad,David Okonkwo,Direct Sales,Completed
ORD-0964,2024-07-10,Mechanical Keyboard,Office,134.63,7,5,895.29,West Africa,Senegal,Aisha Kamara,Online,Completed
ORD-0965,2024-10-25,Portable Charger,Electronics,45.11,8,10,324.79,East Africa,Tanzania,Amara Diallo,Direct Sales,Pending
ORD-0966,2024-07-07,Notebook Set,Stationery,15.21,8,5,115.6,North Africa,Algeria,Ibrahim Traore,Wholesale,Completed
ORD-0967,2024-02-08,Mechanical Keyboard,Office,128.67,8,0,1029.36,East Africa,Kenya,Samuel Mwangi,Online,Completed
ORD-0968,2024-05-21,Screen Cleaner Kit,Accessories,12.49,9,15,95.55,Central Africa,Angola,David Okonkwo,Online,Completed
ORD-0969,2024-12-11,Bluetooth Speaker,Electronics,59.99,9,0,539.91,North Africa,Egypt,Samuel Mwangi,Wholesale,Completed
ORD-0970,2024-10-05,Mouse Pad XL,Office,27.48,10,0,274.8,North Africa,Morocco,Aisha Kamara,Online,Completed
ORD-0971,2024-12-01,USB-C Hub,Electronics,51.84,7,20,290.3,North Africa,Algeria,Amara Diallo,Direct Sales,Pending
ORD-0972,2024-04-17,Portable Charger,Electronics,47.62,4,0,190.48,West Africa,Ivory Coast,Ibrahim Traore,Retail,Pending
ORD-0973,2024-06-09,Notebook Set,Stationery,16.02,8,0,128.16,Central Africa,Chad,David Okonkwo,Direct Sales,Returned
ORD-0974,2024-10-22,Phone Case,Accessories,20.11,9,0,180.99,Southern Africa,Mozambique,Fatima Hassan,Wholesale,Completed
ORD-0975,2024-07-25,Webcam HD,Electronics,81.1,4,5,308.18,North Africa,Tunisia,Lilian Osei,Wholesale,Completed
ORD-0976,2024-06-18,Notebook Set,Stationery,14.59,1,0,14.59,East Africa,Ethiopia,Patrick Nkosi,Direct Sales,Returned
ORD-0977,2024-02-25,Phone Case,Accessories,19.56,9,5,167.24,Southern Africa,South Africa,Samuel Mwangi,Direct Sales,Completed
ORD-0978,2024-12-18,Bluetooth Speaker,Electronics,57.28,9,0,515.52,West Africa,Nigeria,Patrick Nkosi,Direct Sales,Completed
ORD-0979,2024-05-29,Smart Watch,Electronics,196.17,7,0,1373.19,West Africa,Nigeria,Lilian Osei,Online,Returned
ORD-0980,2024-07-29,Wireless Headphones,Electronics,89.9,1,0,89.9,North Africa,Libya,Grace Nakato,Retail,Completed
ORD-0981,2024-04-15,Smart Watch,Electronics,192.05,8,15,1305.94,Central Africa,Chad,Fatima Hassan,Retail,Completed
ORD-0982,2024-10-27,Mechanical Keyboard,Office,141.8,10,10,1276.2,Southern Africa,Zimbabwe,David Okonkwo,Direct Sales,Completed
ORD-0983,2024-11-05,Phone Case,Accessories,21.46,8,0,171.68,East Africa,Kenya,David Okonkwo,Wholesale,Pending
ORD-0984,2024-02-16,Cable Organizer,Accessories,17.2,8,10,123.84,Southern Africa,Mozambique,Aisha Kamara,Direct Sales,Completed
ORD-0985,2024-03-30,Mouse Pad XL,Office,26.78,10,20,214.24,North Africa,Algeria,Grace Nakato,Retail,Completed
ORD-0986,2024-04-03,Cable Organizer,Accessories,19.55,8,5,148.58,Central Africa,Chad,Patrick Nkosi,Online,Returned
ORD-0987,2024-10-02,Mouse Pad XL,Office,27.05,3,0,81.15,East Africa,Kenya,Aisha Kamara,Online,Completed
ORD-0988,2024-02-09,Cable Organizer,Accessories,19.78,9,0,178.02,Southern Africa,Mozambique,Kwame Mensah,Wholesale,Returned
ORD-0989,2024-01-14,Webcam HD,Electronics,76.53,4,10,275.51,West Africa,Senegal,Kwame Mensah,Direct Sales,Returned
ORD-0990,2024-02-28,Laptop Stand,Office,38.05,7,0,266.35,Southern Africa,Zimbabwe,Fatima Hassan,Wholesale,Returned
ORD-0991,2024-08-12,Webcam HD,Electronics,83.87,2,10,150.97,Southern Africa,South Africa,Fatima Hassan,Direct Sales,Completed
ORD-0992,2024-05-30,Screen Cleaner Kit,Accessories,12.54,1,10,11.29,West Africa,Ghana,Kwame Mensah,Direct Sales,Completed
ORD-0993,2024-04-20,Bluetooth Speaker,Electronics,60.21,3,5,171.6,East Africa,Tanzania,Amara Diallo,Retail,Returned
ORD-0994,2024-08-15,Mouse Pad XL,Office,26.33,2,5,50.03,East Africa,Ethiopia,Amara Diallo,Online,Completed
ORD-0995,2024-04-12,Portable Charger,Electronics,48.87,4,0,195.48,Southern Africa,Zimbabwe,Kwame Mensah,Online,Returned
ORD-0996,2024-04-22,Wireless Headphones,Electronics,94.52,4,15,321.37,East Africa,Tanzania,Kwame Mensah,Retail,Completed
ORD-0997,2024-10-14,Wireless Headphones,Electronics,89.91,2,20,143.86,Southern Africa,Botswana,David Okonkwo,Retail,Pending
ORD-0998,2024-06-14,Mechanical Keyboard,Office,125.56,4,0,502.24,Southern Africa,South Africa,Fatima Hassan,Online,Returned
ORD-0999,2024-02-03,Pen Pack,Stationery,10.18,7,0,71.26,North Africa,Egypt,Aisha Kamara,Wholesale,Completed
ORD-1000,2024-02-22,Bluetooth Speaker,Electronics,62.38,5,20,249.52,West Africa,Ivory Coast,Lilian Osei,Retail,Completed
